Zeitstempel,data_NO2,data_O3,data_pm10,data_pm25,data_sht_temp,RLF,p-Luft,Nsch,WIR,WIV
2024-12-09 19:30:00,12.207,32.387,9.977,8.509,3.885,77.42,1004,0,30.555,2.6
2024-12-09 19:31:00,12.525,33.019,10.075,8.55,3.885,77.42,1004,0,12.493,1.667
2024-12-09 19:32:00,11.315,33.85,10.133,8.579,3.885,77.33,1004,0,29.898,2.55
2024-12-09 19:33:00,10.422,32.819,10.202,8.603,3.885,77.33,1004,0,16.026,1.617
2024-12-09 19:34:00,11.602,30.625,10.182,8.599,3.885,77.26,1004,0,15.125,2.033
2024-12-09 19:35:00,12.972,31.024,10.158,8.603,3.885,77.26,1004,0,14.162,1.35
2024-12-09 19:36:00,11.633,32.72,10.165,8.634,3.885,77.21,1004,0,19.589,3.85
2024-12-09 19:37:00,11.155,34.548,10.198,8.672,3.885,77.21,1004,0,18.86,3.683
2024-12-09 19:38:00,9.243,35.28,10.167,8.706,3.885,77.14,1004,0,31.958,3.1
2024-12-09 19:39:00,8.701,35.579,10.039,8.73,3.885,77.14,1004,0,30.216,1.967
2024-12-09 19:40:00,10.709,32.487,9.938,8.744,3.885,77.06,1004,0,23.757,2.25
2024-12-09 19:41:00,11.952,32.022,9.923,8.743,3.885,77.06,1004,0,25.47,3.35
2024-12-09 19:42:00,10.645,34.083,9.9,8.743,3.885,76.99,1004,0,10.031,3.6
2024-12-09 19:43:00,11.665,32.653,9.876,8.765,3.885,76.99,1004,0,26.785,2.75
2024-12-09 19:44:00,12.048,32.487,9.774,8.789,3.885,76.88,1004,0,32.529,2.233
2024-12-09 19:45:00,10.549,33.318,9.566,8.793,3.885,76.88,1004,0,9.144,2.15
2024-12-09 19:46:00,10.167,34.349,9.36,8.782,3.885,76.76,1004,0,15.56,2.967
2024-12-09 19:47:00,9.275,35.214,9.284,8.768,3.885,76.76,1004,0,30.327,3.617
2024-12-09 19:48:00,9.562,35.047,9.195,8.761,3.885,76.63,1004,0,12.977,2.517
2024-12-09 19:49:00,11.824,32.886,9.149,8.767,3.885,76.63,1004,0,41.136,2.433
2024-12-09 19:50:00,13.163,32.786,9.161,8.77,3.89,76.51,1004,0,20.738,1.217
2024-12-09 19:51:00,13.96,30.093,9.187,8.765,3.89,76.51,1004,0,16.899,1.2
2024-12-09 19:52:00,16.605,26.834,9.209,8.757,3.905,76.42,1004,0,9.162,2.55
2024-12-09 19:53:00,16.318,28.929,9.208,8.752,3.905,76.42,1004,0,14.207,2.2
2024-12-09 19:54:00,14.597,30.159,9.189,8.754,3.919,76.39,1004,0,29.415,1.883
2024-12-09 19:55:00,12.749,31.423,9.165,8.764,3.919,76.39,1004,0,31.374,3.083
2024-12-09 19:56:00,11.633,32.553,9.16,8.768,3.936,76.36,1004,0,19.941,1.283
2024-12-09 19:57:00,11.251,32.52,9.214,8.774,3.936,76.36,1004,0,14.892,1
2024-12-09 19:58:00,11.633,31.024,9.269,8.771,3.951,76.34,1004,0,29.415,2.8
2024-12-09 19:59:00,11.251,32.953,9.265,8.753,3.951,76.34,1004,0,12.376,3.317
2024-12-09 20:00:00,10.709,34.781,9.247,8.731,3.957,76.35,1004,0,27.429,3.683
2024-12-09 20:01:00,10.039,34.648,9.216,8.727,3.957,76.35,1004,0,33.766,2.383
2024-12-09 20:02:00,10.486,32.687,9.216,8.739,3.959,76.29,1004,0,23.755,1.467
2024-12-09 20:03:00,13.514,30.226,9.438,8.776,3.959,76.29,1004,0,27.709,2.033
2024-12-09 20:04:00,13.067,31.922,9.751,8.81,3.961,76.21,1004,0,18.351,2.483
2024-12-09 20:05:00,12.43,32.188,9.858,8.822,3.961,76.21,1004,0,8.947,2.133
2024-12-09 20:06:00,12.589,31.789,9.84,8.827,3.961,76.16,1004,0,19.423,1.367
2024-12-09 20:07:00,14.916,30.758,9.801,8.82,3.961,76.16,1004,0,19.556,1.667
2024-12-09 20:08:00,16.031,28.829,9.834,8.819,3.954,76.12,1004,0,24.125,1.95
2024-12-09 20:09:00,15.904,29.295,9.876,8.818,3.954,76.12,1004,0,16.902,2.417
2024-12-09 20:10:00,14.119,31.024,9.869,8.793,3.951,76.12,1004,0,14.679,2.433
2024-12-09 20:11:00,12.079,32.753,9.982,8.777,3.951,76.12,1004,0,25.458,1.317
2024-12-09 20:12:00,13.131,31.623,10.09,8.768,3.944,76.14,1004,0,25.556,1.733
2024-12-09 20:13:00,13.195,31.124,10.065,8.768,3.944,76.14,1004,0,30.719,1.35
2024-12-09 20:14:00,12.557,30.891,10.047,8.781,3.942,76.17,1004,0,20.672,1.75
2024-12-09 20:15:00,12.781,30.226,10.04,8.788,3.942,76.17,1004,0,16.775,1.3
2024-12-09 20:16:00,13.386,30.891,10.015,8.783,3.932,76.21,1004,0,13.197,2.45
2024-12-09 20:17:00,11.506,33.218,9.993,8.769,3.932,76.21,1004,0,27.339,2.267
2024-12-09 20:18:00,9.721,34.449,9.842,8.74,3.922,76.24,1004,0,39.963,2.733
2024-12-09 20:19:00,10.103,33.318,9.549,8.701,3.922,76.24,1004,0,18.349,2.283
2024-12-09 20:20:00,10.614,32.487,9.37,8.678,3.92,76.24,1004,0,22.702,1.783
2024-12-09 20:21:00,11.315,31.224,9.374,8.664,3.92,76.24,1004,0,17.033,3.617
2024-12-09 20:22:00,11.123,33.019,9.397,8.658,3.917,76.25,1004,0,42.066,3.4
2024-12-09 20:23:00,9.243,35.114,9.385,8.657,3.917,76.25,1004,0,45.666,2.35
2024-12-09 20:24:00,8.605,34.715,9.335,8.649,3.913,76.217,1004,0,39.479,2.017
2024-12-09 20:25:00,9.02,33.651,9.293,8.646,3.912,76.21,1004,0,16.337,1.867
2024-12-09 20:26:00,9.593,33.218,9.207,8.647,3.92,76.16,1004.83,0,30.781,3
2024-12-09 20:27:00,9.721,33.584,9.088,8.654,3.922,76.15,1005,0,35.874,4.233
2024-12-09 20:28:00,11.06,33.085,8.979,8.66,3.935,76.108,1005,0,29.196,2.7
2024-12-09 20:29:00,11.091,33.019,8.974,8.654,3.937,76.1,1005,0,27.504,2.683
2024-12-09 20:30:00,10.741,32.52,8.981,8.651,3.945,76.067,1005,0,30.789,2.467
2024-12-09 20:31:00,10.9,32.154,8.994,8.649,3.947,76.06,1005,0,24.992,1.1
2024-12-09 20:32:00,12.016,30.558,9.002,8.645,3.955,76.043,1005,0,40.648,2.117
2024-12-09 20:33:00,10.709,31.29,9.001,8.639,3.957,76.04,1005,0,36.769,2.033
2024-12-09 20:34:00,9.785,32.254,8.98,8.636,3.963,76.082,1005,0,28.05,2.483
2024-12-09 20:35:00,9.785,33.019,8.983,8.644,3.964,76.09,1005,0,38.738,2.983
2024-12-09 20:36:00,10.04,33.152,8.992,8.646,3.964,76.123,1005,0,45.087,1.883
2024-12-09 20:37:00,9.466,32.82,8.968,8.644,3.964,76.13,1005,0,38.998,2.45
2024-12-09 20:38:00,9.275,33.285,8.935,8.636,3.966,76.172,1005,0,23.698,2.183
2024-12-09 20:39:00,10.741,31.523,8.884,8.61,3.966,76.18,1005,0,39.656,1.533
2024-12-09 20:40:00,10.9,30.159,8.833,8.575,3.966,76.238,1005,0,21.976,2.25
2024-12-09 20:41:00,11.347,30.126,8.853,8.556,3.966,76.25,1005,0,26.936,3.233
2024-12-09 20:42:00,10.709,32.254,8.963,8.549,3.966,76.325,1005,0,31.988,3.05
2024-12-09 20:43:00,9.466,33.219,9.039,8.533,3.966,76.34,1005,0,25.812,2.167
2024-12-09 20:44:00,10.773,31.357,9.059,8.52,3.966,76.373,1005,0,39.404,2.25
2024-12-09 20:45:00,12.749,30.658,9.122,8.515,3.966,76.38,1005,0,33.264,2.567
2024-12-09 20:46:00,12.494,30.226,9.31,8.507,3.966,76.43,1005,0,33.881,1.65
2024-12-09 20:47:00,13.578,27.832,9.42,8.495,3.966,76.44,1005,0,38.219,1.733
2024-12-09 20:48:00,13.482,28.762,9.376,8.479,3.959,76.49,1005,0,22.567,1.733
2024-12-09 20:49:00,11.537,30.459,9.373,8.473,3.957,76.5,1005,0,29.601,2.633
2024-12-09 20:50:00,11.123,30.326,9.353,8.453,3.945,76.567,1005,0,25.444,1.917
2024-12-09 20:51:00,10.549,30.924,9.314,8.432,3.942,76.58,1005,0,27.179,2.083
2024-12-09 20:52:00,10.071,30.559,9.293,8.419,3.931,76.638,1005,0,17.118,1.25
2024-12-09 20:53:00,11.506,28.031,9.368,8.417,3.929,76.65,1005,0,41.438,1.867
2024-12-09 20:54:00,10.9,29.627,9.525,8.429,3.917,76.75,1005,0,47.878,2.217
2024-12-09 20:55:00,9.593,30.858,9.639,8.452,3.915,76.77,1005,0,39.404,2.8
2024-12-09 20:56:00,9.243,31.223,9.66,8.459,3.903,76.87,1005,0,30.251,2.217
2024-12-09 20:57:00,10.167,30.525,9.541,8.437,3.9,76.89,1005,0,12.554,1.417
2024-12-09 20:58:00,11.793,30.392,9.417,8.417,3.893,76.998,1005,0,26.062,1.767
2024-12-09 20:59:00,11.283,29.561,9.358,8.405,3.892,77.02,1005,0,33.507,2.75
2024-12-09 21:00:00,11.123,29.993,9.308,8.387,3.892,77.12,1005,0,34.371,2.733
2024-12-09 21:01:00,10.677,29.793,9.103,8.362,3.892,77.14,1005,0,29.538,2.733
2024-12-09 21:02:00,10.231,29.86,8.932,8.352,3.892,77.215,1005,0,24.46,2.817
2024-12-09 21:03:00,11.155,28.197,9.127,8.358,3.892,77.23,1005,0,31.419,2.55
2024-12-09 21:04:00,11.538,28.53,9.333,8.353,3.89,77.288,1005,0,35.896,1.6
2024-12-09 21:05:00,11.506,27.366,9.407,8.344,3.889,77.3,1005,0,48.806,1.3
2024-12-09 21:06:00,13.099,27.3,9.471,8.343,3.902,77.358,1005,0,27.294,2.167
2024-12-09 21:07:00,12.175,28.729,9.603,8.333,3.904,77.37,1005,0,35.327,3.85
2024-12-09 21:08:00,9.785,29.993,9.67,8.3,3.913,77.42,1005,0,14.896,1.367
2024-12-09 21:09:00,9.529,28.596,9.523,8.25,3.915,77.43,1005,0,16.038,1.817
2024-12-09 21:10:00,10.964,27.067,9.371,8.211,3.928,77.463,1005,0,26.486,1.9
2024-12-09 21:11:00,10.741,27.732,9.313,8.178,3.931,77.47,1005,0,33.632,1.917
2024-12-09 21:12:00,9.466,29.594,9.287,8.162,3.944,77.528,1005,0,25.904,3.867
2024-12-09 21:13:00,8.318,30.459,9.28,8.149,3.946,77.54,1005,0,34.253,2.233
2024-12-09 21:14:00,7.235,30.293,9.258,8.116,3.959,77.582,1005,0,26.364,1.717
2024-12-09 21:15:00,8,30.193,9.21,8.074,3.961,77.59,1005,0,43.869,2.3
2024-12-09 21:16:00,8.606,30.026,9.16,8.038,3.962,77.623,1005,0,39.105,1.517
2024-12-09 21:17:00,9.721,28.762,9.17,8.006,3.962,77.63,1005,0,41.598,1.267
2024-12-09 21:18:00,10.039,28.097,9.111,7.957,3.965,77.663,1005,0,51.958,1.35
2024-12-09 21:19:00,9.816,27.599,8.877,7.906,3.966,77.67,1005,0,50.366,2.733
2024-12-09 21:20:00,9.53,29.062,8.887,7.857,3.966,77.728,1005,0,34.067,3.3
2024-12-09 21:21:00,11.187,28.064,8.931,7.799,3.966,77.74,1005,0,16.149,1.15
2024-12-09 21:22:00,10.709,26.967,8.772,7.756,3.966,77.773,1005,0,48.784,2.267
2024-12-09 21:23:00,10.39,26.967,8.623,7.737,3.966,77.78,1005,0,11.895,2.2
2024-12-09 21:24:00,10.358,27.831,8.51,7.721,3.966,77.838,1005,0,20.765,2.4
2024-12-09 21:25:00,9.052,28.895,8.485,7.702,3.966,77.85,1005,0,22.7,2.4
2024-12-09 21:26:00,8.574,28.264,8.477,7.678,3.966,77.908,1005,0,37.869,2.233
2024-12-09 21:27:00,9.211,27.499,8.571,7.66,3.966,77.92,1005,0,38.229,1.983
2024-12-09 21:28:00,9.753,27.433,8.601,7.64,3.966,77.987,1005,0,46.81,2.317
2024-12-09 21:29:00,9.817,26.801,8.595,7.627,3.966,78,1005,0,24.476,2.733
2024-12-09 21:30:00,9.625,27.499,8.589,7.622,3.966,78.067,1005,0,32.566,2.35
2024-12-09 21:31:00,9.306,27.699,8.579,7.613,3.966,78.08,1005,0,19.613,2.217
2024-12-09 21:32:00,9.243,27.532,8.553,7.599,3.966,78.155,1005,0,28.267,2.75
2024-12-09 21:33:00,8.829,28.463,8.457,7.586,3.966,78.17,1005,0,37.773,1.5
2024-12-09 21:34:00,8.478,27.964,8.358,7.571,3.966,78.237,1005,0,26.599,1.867
2024-12-09 21:35:00,9.689,26.335,8.174,7.558,3.966,78.25,1005,0,35.196,2.667
2024-12-09 21:36:00,9.816,26.868,7.974,7.562,3.966,78.317,1005,0,16.908,2.1
2024-12-09 21:37:00,9.497,26.967,7.936,7.567,3.966,78.33,1005,0,26.857,1.817
2024-12-09 21:38:00,9.944,26.202,7.905,7.548,3.972,78.372,1005,0,29.357,2.083
2024-12-09 21:39:00,9.816,26.668,7.875,7.528,3.973,78.38,1005,0,49.858,2.117
2024-12-09 21:40:00,9.306,27.333,7.866,7.52,3.976,78.413,1005,0,46.648,1.633
2024-12-09 21:41:00,9.848,25.703,7.852,7.512,3.976,78.42,1005,0,23.684,1.717
2024-12-09 21:42:00,10.263,26.036,7.735,7.482,3.979,78.453,1005,0,10.713,2.433
2024-12-09 21:43:00,10.231,26.302,7.654,7.453,3.979,78.46,1005,0,40.986,2.1
2024-12-09 21:44:00,10.804,25.77,7.679,7.437,3.979,78.51,1005,0,31.233,1.033
2024-12-09 21:45:00,11.378,24.839,7.665,7.424,3.979,78.52,1005,0,29.13,1.733
2024-12-09 21:46:00,11.633,25.005,7.693,7.413,3.982,78.57,1005,0,43.308,2.067
2024-12-09 21:47:00,9.753,26.202,7.749,7.413,3.983,78.58,1005,0,26.781,2.333
2024-12-09 21:48:00,9.625,25.371,7.797,7.415,3.986,78.613,1005,0,22.674,1.917
2024-12-09 21:49:00,15.713,16.726,7.848,7.425,3.988,78.63,1005,0,38.752,1.65
2024-12-09 21:50:00,28.206,14.631,7.9,7.448,3.997,78.67,1005,0,2.945,2.067
2024-12-09 21:51:00,20.844,20.516,7.915,7.464,4.001,78.69,1005,0,47.468,2.95
2024-12-09 21:52:00,14.661,23.509,7.932,7.474,4.009,78.71,1005,0,34.9,2.767
2024-12-09 21:53:00,10.677,27.2,7.959,7.493,4.013,78.72,1005,0,31.376,2.1
2024-12-09 21:54:00,9.561,26.601,7.964,7.501,4.023,78.72,1005,0,20.638,1.15
2024-12-09 21:55:00,9.338,25.637,7.978,7.508,4.028,78.72,1005,0,25.755,1.417
2024-12-09 21:56:00,9.848,25.803,8.023,7.534,4.037,78.713,1005,0,26.826,1.067
2024-12-09 21:57:00,9.402,26.169,8.07,7.572,4.041,78.71,1005,0,14.975,1.15
2024-12-09 21:58:00,10.199,25.703,8.077,7.604,4.044,78.71,1005,0,15.515,1.35
2024-12-09 21:59:00,10.294,25.969,8.023,7.615,4.045,78.71,1005,0,32.32,1.25
2024-12-09 22:00:00,9.115,25.87,8.037,7.623,4.045,78.703,1005,0,14.62,1.467
2024-12-09 22:01:00,9.657,25.504,8.156,7.642,4.045,78.7,1005,0,356.383,1.317
2024-12-09 22:02:00,8,26.036,8.214,7.654,4.045,78.713,1005,0,34.798,1.65
2024-12-09 22:03:00,7.745,26.335,8.185,7.657,4.045,78.72,1005,0,32.434,1.5
2024-12-09 22:04:00,9.785,26.502,8.288,7.674,4.045,78.733,1005,0,13.887,1.683
2024-12-09 22:05:00,11.601,25.072,8.433,7.695,4.045,78.74,1005,0,24.968,2
2024-12-09 22:06:00,12.398,23.975,8.501,7.707,4.045,78.753,1005,0,25.767,2.617
2024-12-09 22:07:00,12.111,25.105,8.581,7.721,4.045,78.76,1005,0,23.527,3.5
2024-12-09 22:08:00,9.72,26.734,8.663,7.718,4.045,78.767,1005,0,16.819,2.117
2024-12-09 22:09:00,9.115,27.034,8.843,7.723,4.045,78.77,1005,0,17.102,2.55
2024-12-09 22:10:00,10.039,26.136,9.046,7.752,4.045,78.75,1005,0,20.332,1.517
2024-12-09 22:11:00,10.071,25.936,9.097,7.756,4.045,78.74,1005,0,32.165,1.533
2024-12-09 22:12:00,10.39,25.238,9.167,7.749,4.045,78.707,1005,0,45.255,0.833
2024-12-09 22:13:00,11.251,24.407,9.273,7.754,4.045,78.69,1005,0,5.155,1.233
2024-12-09 22:14:00,10.518,25.005,9.317,7.755,4.045,78.677,1005,0,32.503,1.9
2024-12-09 22:15:00,11.123,25.537,9.325,7.761,4.045,78.67,1005,0,28.02,2.15
2024-12-09 22:16:00,10.805,25.039,9.229,7.754,4.045,78.663,1005,0,44.238,1.667
2024-12-09 22:17:00,10.645,24.706,9.11,7.753,4.045,78.66,1005,0,48.405,1.35
2024-12-09 22:18:00,11.633,23.442,9.16,7.798,4.045,78.673,1005,0,30.834,0.467
2024-12-09 22:19:00,11.952,21.98,9.253,7.839,4.045,78.68,1005,0,36.183,0.35
2024-12-09 22:20:00,13.227,22.345,9.288,7.843,4.045,78.74,1005,0,21.804,0.8
2024-12-09 22:21:00,12.653,23.01,9.304,7.839,4.045,78.77,1005,0,36.939,2.283
2024-12-09 22:22:00,11.378,24.307,9.247,7.827,4.045,78.843,1005,0,4.583,1.967
2024-12-09 22:23:00,10.039,25.371,9.261,7.831,4.045,78.88,1005,0,38.244,2.45
2024-12-09 22:24:00,10.199,25.537,9.255,7.862,4.045,78.927,1005,0,21.854,2.8
2024-12-09 22:25:00,11.474,25.471,9.128,7.878,4.045,78.95,1005,0,30.005,1.683
2024-12-09 22:26:00,11.729,25.404,9.07,7.888,4.045,78.963,1005,0,24.482,2.3
2024-12-09 22:27:00,10.741,25.471,9.038,7.897,4.045,78.97,1005,0,17.903,1.05
2024-12-09 22:28:00,9.88,26.069,8.949,7.902,4.046,78.957,1005,0,29.043,1.517
2024-12-09 22:29:00,9.243,26.102,8.908,7.915,4.046,78.95,1005,0,30.924,3.05
2024-12-09 22:30:00,9.657,26.236,8.959,7.939,4.047,78.897,1005,0,10.268,1.383
2024-12-09 22:31:00,10.071,26.202,9.117,7.971,4.048,78.87,1005,0,54.553,1.317
2024-12-09 22:32:00,10.262,25.57,9.258,7.992,4.053,78.803,1005,0,47.008,2.383
2024-12-09 22:33:00,9.88,25.437,9.224,7.971,4.056,78.77,1005,0,42.883,2.15
2024-12-09 22:34:00,9.912,25.803,9.089,7.918,4.064,78.71,1005,0,31.055,2.083
2024-12-09 22:35:00,11.06,25.072,8.862,7.881,4.068,78.68,1005,0,41.439,1.633
2024-12-09 22:36:00,11.251,24.54,8.695,7.866,4.078,78.66,1005,0,39.216,1.683
2024-12-09 22:37:00,10.454,25.404,8.702,7.868,4.083,78.65,1005,0,34.762,4.2
2024-12-09 22:38:00,9.211,27.565,8.665,7.864,4.093,78.657,1005,0,30.243,2.2
2024-12-09 22:39:00,8.095,27.732,8.516,7.836,4.098,78.66,1005,0,26.207,1.367
2024-12-09 22:40:00,8.414,26.9,8.394,7.808,4.107,78.647,1005,0,35.436,2.6
2024-12-09 22:41:00,10.071,25.67,8.369,7.796,4.112,78.64,1005,0,63.221,0.867
2024-12-09 22:42:00,9.594,25.138,8.335,7.78,4.117,78.64,1005,0,31.741,1.05
2024-12-09 22:43:00,9.721,24.54,8.376,7.769,4.119,78.64,1005,0,20.11,1.5
2024-12-09 22:44:00,11.729,23.708,8.497,7.777,4.122,78.633,1005,0,29.173,1.283
2024-12-09 22:45:00,12.366,23.343,8.561,7.785,4.124,78.63,1005,0,23.342,0.833
2024-12-09 22:46:00,12.557,22.478,8.516,7.776,4.125,78.637,1005,0,39.832,1.8
2024-12-09 22:47:00,12.685,22.079,8.36,7.752,4.125,78.64,1005,0,29.528,2.05
2024-12-09 22:48:00,11.506,23.542,8.241,7.739,4.125,78.64,1005,0,39.782,1.533
2024-12-09 22:49:00,9.561,23.775,8.25,7.748,4.125,78.64,1005,0,30.424,1.55
2024-12-09 22:50:00,10.358,23.509,8.29,7.759,4.125,78.673,1005,0,30.868,1.133
2024-12-09 22:51:00,10.9,22.312,8.346,7.767,4.125,78.69,1005,0,28.976,1.1
2024-12-09 22:52:00,10.996,23.077,8.322,7.762,4.121,78.73,1005,0,9.791,1.267
2024-12-09 22:53:00,10.677,23.808,8.261,7.745,4.119,78.75,1005,0,30.404,1.95
2024-12-09 22:54:00,9.785,23.875,8.227,7.726,4.119,78.79,1005,0,33.761,1.4
2024-12-09 22:55:00,10.262,23.509,8.205,7.705,4.119,78.81,1005,0,3.005,0.85
2024-12-09 22:56:00,10.709,22.777,8.184,7.687,4.119,78.817,1005,0,28.765,1.35
2024-12-09 22:57:00,11.729,22.312,8.16,7.671,4.119,78.82,1005,0,17.91,2.783
2024-12-09 22:58:00,12.43,22.877,8.139,7.662,4.119,78.827,1005,0,44.298,2.883
2024-12-09 22:59:00,9.721,24.373,8.06,7.645,4.119,78.83,1005,0,56.439,1.733
2024-12-09 23:00:00,8.733,23.742,7.945,7.611,4.119,78.81,1005,0,36.988,2.25
2024-12-09 23:01:00,9.402,23.808,7.903,7.584,4.119,78.8,1005,0,38.421,2.35
2024-12-09 23:02:00,9.37,24.806,7.904,7.566,4.123,78.767,1005,0,28.096,1.2
2024-12-09 23:03:00,9.721,22.877,7.894,7.552,4.125,78.75,1005,0,20.334,2.567
2024-12-09 23:04:00,10.709,22.378,7.9,7.535,4.125,78.723,1005,0,28.218,1.883
2024-12-09 23:05:00,11.474,21.049,7.949,7.515,4.125,78.71,1005,0,33.643,1.483
2024-12-09 23:06:00,13.258,19.884,7.931,7.48,4.125,78.69,1005,0,22.321,1.1
2024-12-09 23:07:00,12.908,19.585,7.877,7.454,4.125,78.68,1005,0,27.563,2.033
2024-12-09 23:08:00,13.482,20.051,7.868,7.439,4.125,78.673,1005,0,16.422,1.35
2024-12-09 23:09:00,15.075,18.488,7.872,7.43,4.125,78.67,1005,0,10.164,1.517
2024-12-09 23:10:00,15.649,18.388,7.931,7.434,4.125,78.677,1005,0,27.185,1.183
2024-12-09 23:11:00,13.609,20.084,7.996,7.439,4.125,78.68,1005,0,28.956,1.067
2024-12-09 23:12:00,13.673,19.219,7.997,7.43,4.125,78.705,1005,0,19.013,1.45
2024-12-09 23:13:00,14.406,18.521,8.017,7.426,4.125,78.73,1005,0,14.677,1.85
2024-12-09 23:14:00,13.004,20.849,8.121,7.433,4.125,78.765,1005,0,18.627,1.633
2024-12-09 23:15:00,10.422,21.215,8.281,7.436,4.124,78.8,1005,0,35.626,1.4
2024-12-09 23:16:00,10.645,21.481,8.389,7.448,4.123,78.83,1005,0,26.874,1.817
2024-12-09 23:17:00,11.187,20.816,8.405,7.465,4.122,78.86,1005,0,27.403,1.05
2024-12-09 23:18:00,10.677,20.716,8.399,7.461,4.122,78.89,1005,0,23.932,2.367
2024-12-09 23:19:00,10.199,21.381,8.413,7.443,4.122,78.92,1005,0,14.148,0.683
2024-12-09 23:20:00,9.848,21.182,8.356,7.413,4.122,78.94,1005,0,19.534,1
2024-12-09 23:21:00,10.39,20.915,8.252,7.381,4.122,78.96,1005,0,12.827,1.75
2024-12-09 23:22:00,10.996,20.849,8.199,7.355,4.122,78.97,1005,0,14.947,1.55
2024-12-09 23:23:00,12.239,19.319,8.164,7.323,4.122,78.98,1005,0,15.93,1.467
2024-12-09 23:24:00,10.9,20.749,8.146,7.301,4.122,78.985,1005,0,31.313,1.533
2024-12-09 23:25:00,8.988,21.813,8.118,7.278,4.122,78.99,1005,0,18.744,0.917
2024-12-09 23:26:00,9.848,21.448,8.028,7.239,4.123,78.985,1005,0,22.131,1.317
2024-12-09 23:27:00,10.327,21.547,7.986,7.208,4.124,78.98,1005,0,14.533,1.333
2024-12-09 23:28:00,9.625,21.248,7.947,7.172,4.124,78.97,1005,0,15.71,1.467
2024-12-09 23:29:00,9.944,21.614,7.819,7.116,4.124,78.96,1005,0,28.165,2.717
2024-12-09 23:30:00,8.542,22.013,7.591,7.054,4.124,78.95,1005,0,32.727,2.283
2024-12-09 23:31:00,8.032,21.248,7.41,7.004,4.124,78.94,1005,0,14.987,1.417
2024-12-09 23:32:00,10.167,19.951,7.494,6.972,4.124,78.915,1005,0,26.475,1.367
2024-12-09 23:33:00,10.932,20.716,7.808,6.973,4.124,78.89,1005,0,21.263,0.983
2024-12-09 23:34:00,9.785,20.849,7.904,6.956,4.125,78.86,1005,0,31.284,0.683
2024-12-09 23:35:00,8.861,20.251,7.877,6.923,4.125,78.83,1005,0,23.687,1.167
2024-12-09 23:36:00,9.084,20.317,7.873,6.898,4.125,78.815,1005,0,8.815,1.383
2024-12-09 23:37:00,9.306,20.55,7.974,6.887,4.125,78.8,1005,0,20.059,1.817
2024-12-09 23:38:00,9.179,20.217,8.092,6.869,4.125,78.79,1005,0,44.205,1.05
2024-12-09 23:39:00,8.86,20.084,8.137,6.842,4.125,78.78,1005,0,43.417,1.267
2024-12-09 23:40:00,9.338,21.048,8.106,6.813,4.125,78.77,1005,0,29.544,1.233
2024-12-09 23:41:00,9.976,20.317,8.061,6.783,4.125,78.76,1005,0,28.042,1.583
2024-12-09 23:42:00,9.721,19.319,8.168,6.759,4.125,78.76,1005,0,37.418,0.533
2024-12-09 23:43:00,10.677,18.454,8.32,6.73,4.125,78.76,1005,0,39.167,1.3
2024-12-09 23:44:00,9.657,18.953,8.341,6.701,4.126,78.76,1005,0,36.161,1.867
2024-12-09 23:45:00,9.498,19.951,8.31,6.67,4.127,78.76,1005,0,51.307,1.017
2024-12-09 23:46:00,10.327,19.319,8.284,6.648,4.127,78.755,1005,0,32.155,1.017
2024-12-09 23:47:00,10.295,19.485,8.12,6.602,4.127,78.75,1005,0,22.149,1.35
2024-12-09 23:48:00,9.306,20.15,7.747,6.52,4.129,78.75,1005,0,36.776,1.267
2024-12-09 23:49:00,8.446,19.286,7.49,6.457,4.13,78.75,1005,0,34.512,1.033
2024-12-09 23:50:00,9.115,18.787,7.43,6.436,4.131,78.74,1005,0,42.794,1.7
2024-12-09 23:51:00,9.402,19.385,7.379,6.415,4.132,78.73,1005,0,23.868,1
2024-12-09 23:52:00,8.893,19.419,7.294,6.387,4.135,78.73,1005,0,55.743,1.35
2024-12-09 23:53:00,8.956,19.053,7.125,6.351,4.137,78.73,1005,0,42.183,1.25
2024-12-09 23:54:00,8.382,19.352,6.985,6.316,4.145,78.725,1005,0,22.155,0.767
2024-12-09 23:55:00,8.573,19.319,6.921,6.283,4.152,78.72,1005,0,20.245,0.883
2024-12-09 23:56:00,10.135,19.053,6.889,6.254,4.158,78.71,1005,0,18.128,0.767
2024-12-09 23:57:00,9.561,19.253,6.808,6.22,4.164,78.7,1005,0,27.386,1.117
2024-12-09 23:58:00,9.625,19.352,6.56,6.178,4.163,78.695,1005,0,24.896,1.283
2024-12-09 23:59:00,9.88,19.286,6.564,6.162,4.162,78.69,1005,0,12.598,1.15
2024-12-09 23:59:00,9.466,19.286,6.796,6.162,4.161,78.695,1005,0,9.879,1.1
2024-12-10 00:01:00,8,18.953,6.866,6.148,4.159,78.7,1005,0,45.498,0.7
2024-12-10 00:02:00,8.797,19.02,6.957,6.152,4.158,78.705,1005,0,31.756,1.017
2024-12-10 00:03:00,8.765,18.754,7.057,6.167,4.156,78.71,1005,0,62.909,1.05
2024-12-10 00:04:00,7.968,18.887,7.05,6.165,4.148,78.72,1005,0,34.532,0.867
2024-12-10 00:05:00,8.51,18.388,7.228,6.171,4.14,78.73,1005,0,34.831,0.883
2024-12-10 00:06:00,9.306,17.69,7.55,6.194,4.137,78.735,1005,0,352.535,0.633
2024-12-10 00:07:00,9.848,17.989,7.684,6.201,4.134,78.74,1005,0,4.258,0.783
2024-12-10 00:08:00,9.052,18.288,7.683,6.197,4.134,78.75,1005,0,1.67,0.883
